ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
189194,Macbook Pro Laptop,1,1700,04/18/19 20:03,"966 Hill St, San Francisco, CA 94016"
189195,AAA Batteries (4-pack),1,2.99,04/11/19 23:59,"838 6th St, Portland, OR 97035"
189196,AA Batteries (4-pack),1,3.84,04/15/19 04:40,"380 13th St, Portland, OR 97035"
189198,Wired Headphones,1,11.99,04/25/19 11:42,"496 South St, Atlanta, GA 30301"
189201,Google Phone,1,600,04/22/19 11:38,"399 Main St, Seattle, WA 98101"
189202,Wired Headphones,1,11.99,04/19/19 18:37,"523 Park St, Los Angeles, CA 90001"
189203,34in Ultrawide Monitor,1,379.99,04/17/19 00:14,"727 Madison St, Los Angeles, CA 90001"
189205,AAA Batteries (4-pack),1,2.99,04/10/19 12:33,"848 Wilson St, Seattle, WA 98101"
189207,Macbook Pro Laptop,1,1700,04/18/19 09:42,"801 6th St, Dallas, TX 75001"
189207,ThinkPad Laptop,1,999.99,04/18/19 09:42,"801 6th St, Dallas, TX 75001"
189209,AAA Batteries (4-pack),2,2.99,04/15/19 09:34,"638 6th St, Portland, OR 97035"
189211,AA Batteries (4-pack),1,3.84,04/15/19 19:22,"770 Madison St, Dallas, TX 75001"
189212,Google Phone,1,600,04/12/19 13:12,"214 11th St, New York City, NY 10001"
189214,Wired Headphones,1,11.99,04/11/19 10:46,"495 Main St, Seattle, WA 98101"
189216,34in Ultrawide Monitor,1,379.99,04/27/19 02:29,"376 Maple St, New York City, NY 10001"
189217,Apple Airpods Headphones,1,150,04/20/19 10:53,"231 Lakeview St, Los Angeles, CA 90001"
189218,Bose SoundSport Headphones,1,99.99,04/19/19 12:44,"365 5th St, Seattle, WA 98101"
189218,34in Ultrawide Monitor,1,379.99,04/19/19 12:44,"365 5th St, Seattle, WA 98101"
189219,Wired Headphones,1,11.99,04/26/19 17:26,"830 12th St, Atlanta, GA 30301"
189220,Lightning Charging Cable,1,14.95,04/10/19 13:49,"272 10th St, New York City, NY 10001"
189221,Bose SoundSport Headphones,1,99.99,04/30/19 13:08,"14 Sunset St, Dallas, TX 75001"
189222,Apple Airpods Headphones,1,150,04/18/19 07:45,"862 Elm St, San Francisco, CA 94016"
189223,AAA Batteries (4-pack),1,2.99,04/12/19 18:49,"783 Pine St, San Francisco, CA 94016"
189224,ThinkPad Laptop,1,999.99,04/16/19 09:55,"865 Center St, Portland, OR 97035"
189225,Bose SoundSport Headphones,1,99.99,04/13/19 16:45,"939 Madison St, Los Angeles, CA 90001"
189226,Wired Headphones,1,11.99,04/24/19 21:28,"596 1st St, San Francisco, CA 94016"
189227,AAA Batteries (4-pack),1,2.99,04/19/19 15:46,"311 Park St, San Francisco, CA 94016"
189228,34in Ultrawide Monitor,1,379.99,04/13/19 11:20,"632 Jackson St, New York City, NY 10001"
189229,27in 4K Gaming Monitor,1,389.99,04/13/19 17:50,"551 Spruce St, Boston, MA 02215"
189231,Lightning Charging Cable,1,14.95,04/20/19 23:52,"796 Church St, Dallas, TX 75001"
189234,Bose SoundSport Headphones,1,99.99,04/14/19 20:42,"997 River St, Los Angeles, CA 90001"
189235,AA Batteries (4-pack),1,3.84,04/12/19 17:46,"265 14th St, Portland, ME 04101"
189236,27in FHD Monitor,1,149.99,04/12/19 16:40,"15 Church St, New York City, NY 10001"
189237,AA Batteries (4-pack),1,3.84,04/18/19 10:06,"923 River St, Austin, TX 73301"
189241,AA Batteries (4-pack),2,3.84,04/10/19 22:36,"888 Wilson St, San Francisco, CA 94016"
189242,Wired Headphones,1,11.99,04/19/19 12:20,"340 Lakeview St, San Francisco, CA 94016"
189243,Google Phone,1,600,04/28/19 13:01,"629 Jackson St, New York City, NY 10001"
189243,Bose SoundSport Headphones,1,99.99,04/28/19 13:01,"629 Jackson St, New York City, NY 10001"
189244,Lightning Charging Cable,1,14.95,04/23/19 19:14,"471 Church St, Dallas, TX 75001"
189245,AAA Batteries (4-pack),1,2.99,04/15/19 19:55,"300 10th St, Los Angeles, CA 90001"
189246,AA Batteries (4-pack),2,3.84,04/28/19 20:58,"841 Walnut St, Los Angeles, CA 90001"
189248,27in FHD Monitor,1,149.99,04/20/19 11:08,"946 West St, San Francisco, CA 94016"
189249,Apple Airpods Headphones,1,150,04/20/19 22:01,"558 Highland St, New York City, NY 10001"
189249,27in FHD Monitor,1,149.99,04/20/19 22:01,"558 Highland St, New York City, NY 10001"
189250,Apple Airpods Headphones,1,150,04/25/19 10:45,"309 Johnson St, San Francisco, CA 94016"
189251,27in FHD Monitor,1,149.99,04/16/19 20:19,"307 1st St, Boston, MA 02215"
189252,Google Phone,1,600,04/19/19 19:54,"93 West St, Boston, MA 02215"
189252,USB-C Charging Cable,1,11.95,04/19/19 19:54,"93 West St, Boston, MA 02215"
189253,AAA Batteries (4-pack),2,2.99,04/23/19 09:12,"599 8th St, Atlanta, GA 30301"
189254,34in Ultrawide Monitor,1,379.99,04/19/19 09:50,"210 Willow St, Los Angeles, CA 90001"
189255,AA Batteries (4-pack),2,3.84,04/30/19 17:53,"637 Cherry St, Los Angeles, CA 90001"
189257,Bose SoundSport Headphones,1,99.99,04/23/19 13:22,"542 Lincoln St, Boston, MA 02215"
189258,Lightning Charging Cable,2,14.95,04/23/19 09:07,"186 Madison St, Seattle, WA 98101"
189261,Wired Headphones,1,11.99,04/17/19 10:38,"612 Maple St, Seattle, WA 98101"
189263,Lightning Charging Cable,1,14.95,04/12/19 22:24,"644 Cherry St, New York City, NY 10001"
189266,USB-C Charging Cable,1,11.95,04/20/19 19:03,"804 Sunset St, Boston, MA 02215"
189267,Wired Headphones,1,11.99,04/27/19 06:51,"852 Sunset St, Los Angeles, CA 90001"
189268,Google Phone,1,600,04/11/19 20:23,"68 11th St, Los Angeles, CA 90001"
189269,Macbook Pro Laptop,1,1700,04/26/19 21:05,"596 Lakeview St, New York City, NY 10001"
189271,27in FHD Monitor,1,149.99,04/27/19 22:47,"99 1st St, San Francisco, CA 94016"
189272,Lightning Charging Cable,1,14.95,04/29/19 18:27,"252 Ridge St, Los Angeles, CA 90001"
189273,Macbook Pro Laptop,1,1700,04/14/19 00:52,"553 West St, Dallas, TX 75001"
189274,Bose SoundSport Headphones,1,99.99,04/19/19 11:04,"955 Washington St, Boston, MA 02215"
189275,Bose SoundSport Headphones,1,99.99,04/28/19 22:20,"439 Hill St, Boston, MA 02215"
189277,Apple Airpods Headphones,1,150,04/22/19 18:54,"390 12th St, Austin, TX 73301"
189278,AAA Batteries (4-pack),3,2.99,04/22/19 10:26,"374 11th St, San Francisco, CA 94016"
189279,AA Batteries (4-pack),2,3.84,04/14/19 16:08,"423 7th St, Los Angeles, CA 90001"
189280,iPhone,1,700,04/16/19 09:57,"242 13th St, Austin, TX 73301"
189282,Google Phone,1,600,04/30/19 10:45,"803 1st St, Boston, MA 02215"
189283,USB-C Charging Cable,1,11.95,04/14/19 03:07,"928 6th St, Atlanta, GA 30301"
189284,Lightning Charging Cable,1,14.95,04/11/19 20:07,"52 11th St, New York City, NY 10001"
189285,ThinkPad Laptop,1,999.99,04/24/19 18:35,"283 Forest St, Los Angeles, CA 90001"
189286,Lightning Charging Cable,1,14.95,04/15/19 10:36,"182 Jefferson St, San Francisco, CA 94016"
189287,34in Ultrawide Monitor,1,379.99,04/17/19 22:35,"249 Johnson St, Austin, TX 73301"
189288,Wired Headphones,1,11.99,04/13/19 01:37,"743 6th St, New York City, NY 10001"
189290,Google Phone,1,600,04/17/19 09:18,"482 Wilson St, Dallas, TX 75001"
189291,AAA Batteries (4-pack),1,2.99,04/10/19 22:59,"604 14th St, San Francisco, CA 94016"
189292,Apple Airpods Headphones,1,150,04/27/19 23:43,"456 6th St, Dallas, TX 75001"
189293,AA Batteries (4-pack),1,3.84,04/16/19 10:53,"954 Meadow St, San Francisco, CA 94016"
189294,USB-C Charging Cable,1,11.95,04/21/19 12:02,"357 Lakeview St, Austin, TX 73301"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
189296,34in Ultrawide Monitor,1,379.99,04/30/19 17:05,"43 10th St, Dallas, TX 75001"
189297,AAA Batteries (4-pack),1,2.99,04/25/19 14:35,"836 Maple St, Portland, OR 97035"
189298,27in FHD Monitor,1,149.99,04/30/19 06:24,"882 14th St, New York City, NY 10001"
189299,Bose SoundSport Headphones,1,99.99,04/16/19 23:35,"752 Pine St, Seattle, WA 98101"
189300,Bose SoundSport Headphones,1,99.99,04/15/19 12:38,"502 Church St, Los Angeles, CA 90001"
189303,Wired Headphones,1,11.99,04/26/19 19:07,"838 Johnson St, Los Angeles, CA 90001"
189304,Lightning Charging Cable,1,14.95,04/10/19 17:22,"326 11th St, Austin, TX 73301"
189306,USB-C Charging Cable,1,11.95,04/17/19 17:35,"373 Center St, Los Angeles, CA 90001"
189307,Vareebadd Phone,1,400,04/17/19 15:10,"683 Maple St, Boston, MA 02215"
189308,Lightning Charging Cable,1,14.95,04/20/19 17:46,"74 Lincoln St, San Francisco, CA 94016"
189309,Lightning Charging Cable,1,14.95,04/18/19 17:33,"863 Center St, New York City, NY 10001"
189310,Vareebadd Phone,1,400,04/18/19 11:55,"77 12th St, San Francisco, CA 94016"
189311,Apple Airpods Headphones,1,150,04/23/19 15:01,"212 13th St, Austin, TX 73301"
189312,Google Phone,1,600,04/18/19 15:09,"411 Hickory St, Atlanta, GA 30301"
189313,27in 4K Gaming Monitor,1,389.99,04/10/19 11:56,"494 Highland St, Austin, TX 73301"
189315,AA Batteries (4-pack),1,3.84,04/29/19 20:55,"351 Meadow St, San Francisco, CA 94016"
189316,LG Dryer,1,600.0,04/23/19 20:36,"13 Main St, Boston, MA 02215"
189317,Lightning Charging Cable,1,14.95,04/25/19 17:47,"539 6th St, Portland, OR 97035"
189318,Apple Airpods Headphones,1,150,04/19/19 13:25,"560 Lake St, San Francisco, CA 94016"
189320,AA Batteries (4-pack),1,3.84,04/10/19 17:18,"170 Adams St, Los Angeles, CA 90001"
189321,AAA Batteries (4-pack),3,2.99,04/16/19 19:26,"235 Jefferson St, Dallas, TX 75001"
189323,AAA Batteries (4-pack),1,2.99,04/23/19 14:24,"423 Spruce St, Portland, OR 97035"
189324,Bose SoundSport Headphones,1,99.99,04/13/19 18:59,"827 11th St, Los Angeles, CA 90001"
189325,USB-C Charging Cable,1,11.95,04/28/19 21:39,"84 7th St, New York City, NY 10001"
189326,Lightning Charging Cable,2,14.95,04/22/19 19:25,"375 9th St, Atlanta, GA 30301"
189327,AA Batteries (4-pack),1,3.84,04/11/19 11:33,"246 North St, Los Angeles, CA 90001"
189329,Wired Headphones,1,11.99,04/28/19 19:03,"867 Pine St, San Francisco, CA 94016"
189330,AA Batteries (4-pack),1,3.84,04/20/19 17:54,"533 Adams St, Seattle, WA 98101"
189332,iPhone,1,700,04/15/19 01:06,"349 1st St, Boston, MA 02215"
189337,Bose SoundSport Headphones,1,99.99,04/13/19 10:35,"42 1st St, San Francisco, CA 94016"
189338,Apple Airpods Headphones,1,150,04/14/19 09:57,"34 Chestnut St, Portland, OR 97035"
189338,USB-C Charging Cable,1,11.95,04/14/19 09:57,"34 Chestnut St, Portland, OR 97035"
189339,AA Batteries (4-pack),1,3.84,04/26/19 10:12,"401 Chestnut St, Los Angeles, CA 90001"
189340,Lightning Charging Cable,1,14.95,04/23/19 23:47,"871 Pine St, San Francisco, CA 94016"
189343,Wired Headphones,1,11.99,04/14/19 16:35,"493 Wilson St, Seattle, WA 98101"
189344,27in FHD Monitor,1,149.99,04/30/19 18:09,"950 River St, Los Angeles, CA 90001"
189347,AA Batteries (4-pack),2,3.84,04/21/19 18:49,"475 Adams St, San Francisco, CA 94016"
189348,Wired Headphones,1,11.99,04/11/19 19:19,"789 Sunset St, Atlanta, GA 30301"
189349,iPhone,1,700,04/23/19 16:21,"884 Hill St, San Francisco, CA 94016"
189352,AA Batteries (4-pack),2,3.84,04/12/19 12:45,"57 Washington St, Seattle, WA 98101"
189353,Lightning Charging Cable,1,14.95,04/20/19 11:30,"491 Willow St, Los Angeles, CA 90001"
189354,ThinkPad Laptop,1,999.99,04/15/19 08:00,"987 6th St, Atlanta, GA 30301"
189355,AAA Batteries (4-pack),1,2.99,04/23/19 20:13,"567 4th St, Dallas, TX 75001"
189356,Lightning Charging Cable,1,14.95,04/10/19 20:36,"162 North St, San Francisco, CA 94016"
189357,Flatscreen TV,1,300,04/26/19 21:31,"602 Forest St, Boston, MA 02215"
189359,ThinkPad Laptop,1,999.99,04/14/19 17:26,"431 Highland St, New York City, NY 10001"
189361,Google Phone,1,600,04/28/19 12:58,"695 Willow St, Austin, TX 73301"
189363,Vareebadd Phone,1,400,04/27/19 21:43,"838 Lake St, New York City, NY 10001"
189364,USB-C Charging Cable,2,11.95,04/20/19 18:27,"897 5th St, Los Angeles, CA 90001"
189365,USB-C Charging Cable,1,11.95,04/24/19 10:43,"415 9th St, Boston, MA 02215"
189365,AAA Batteries (4-pack),1,2.99,04/24/19 10:43,"415 9th St, Boston, MA 02215"
189366,Apple Airpods Headphones,1,150,04/10/19 22:01,"846 2nd St, San Francisco, CA 94016"
189367,AA Batteries (4-pack),2,3.84,04/24/19 18:57,"114 1st St, Boston, MA 02215"
189368,Wired Headphones,1,11.99,04/22/19 20:30,"61 Church St, Austin, TX 73301"
189369,Macbook Pro Laptop,1,1700,04/21/19 09:13,"816 5th St, San Francisco, CA 94016"
189370,Macbook Pro Laptop,1,1700,04/22/19 13:26,"572 Lakeview St, Dallas, TX 75001"
189371,AAA Batteries (4-pack),1,2.99,04/11/19 10:21,"365 West St, Seattle, WA 98101"
189373,AA Batteries (4-pack),1,3.84,04/21/19 16:49,"491 Main St, Atlanta, GA 30301"
189374,AA Batteries (4-pack),1,3.84,04/16/19 05:56,"889 4th St, Boston, MA 02215"
189375,Wired Headphones,1,11.99,04/24/19 14:05,"383 Center St, San Francisco, CA 94016"
189377,AAA Batteries (4-pack),1,2.99,04/18/19 12:23,"265 Lincoln St, San Francisco, CA 94016"
189378,20in Monitor,1,109.99,04/28/19 22:18,"32 Meadow St, New York City, NY 10001"
189379,USB-C Charging Cable,1,11.95,04/18/19 03:57,"823 Adams St, Los Angeles, CA 90001"
189382,Apple Airpods Headphones,1,150,04/14/19 17:01,"441 Hill St, San Francisco, CA 94016"
189383,Lightning Charging Cable,1,14.95,04/19/19 08:01,"33 Ridge St, Austin, TX 73301"
189385,AA Batteries (4-pack),1,3.84,04/15/19 11:53,"827 Meadow St, Seattle, WA 98101"
189386,Wired Headphones,2,11.99,04/19/19 16:35,"870 Jefferson St, San Francisco, CA 94016"
189387,AA Batteries (4-pack),1,3.84,04/14/19 08:33,"918 12th St, San Francisco, CA 94016"
189387,USB-C Charging Cable,1,11.95,04/14/19 08:33,"918 12th St, San Francisco, CA 94016"
189390,Lightning Charging Cable,1,14.95,04/11/19 15:50,"341 Johnson St, Los Angeles, CA 90001"
189392,USB-C Charging Cable,1,11.95,04/27/19 11:46,"720 14th St, Portland, ME 04101"
189393,Wired Headphones,1,11.99,04/28/19 01:57,"889 River St, Los Angeles, CA 90001"
189396,Wired Headphones,1,11.99,04/18/19 05:21,"561 Jefferson St, San Francisco, CA 94016"
189399,USB-C Charging Cable,1,11.95,04/25/19 08:22,"802 Willow St, New York City, NY 10001"
189400,AAA Batteries (4-pack),1,2.99,04/17/19 22:11,"984 7th St, Los Angeles, CA 90001"
189401,USB-C Charging Cable,1,11.95,04/30/19 08:35,"223 Park St, Boston, MA 02215"
189402,27in 4K Gaming Monitor,1,389.99,04/16/19 21:56,"368 Maple St, Portland, ME 04101"
189403,AA Batteries (4-pack),1,3.84,04/28/19 21:11,"983 South St, Austin, TX 73301"
189404,Lightning Charging Cable,1,14.95,04/16/19 21:17,"122 Highland St, Atlanta, GA 30301"
189405,Wired Headphones,1,11.99,04/29/19 09:46,"382 6th St, San Francisco, CA 94016"
189409,AA Batteries (4-pack),3,3.84,04/11/19 23:58,"955 11th St, Portland, OR 97035"
189411,20in Monitor,1,109.99,04/16/19 20:41,"982 6th St, Atlanta, GA 30301"
189413,iPhone,1,700,04/30/19 12:41,"94 Meadow St, Austin, TX 73301"
189414,iPhone,1,700,04/25/19 14:49,"426 West St, Dallas, TX 75001"
189414,Lightning Charging Cable,1,14.95,04/25/19 14:49,"426 West St, Dallas, TX 75001"
189414,Apple Airpods Headphones,1,150,04/25/19 14:49,"426 West St, Dallas, TX 75001"
189415,Apple Airpods Headphones,1,150,04/21/19 22:03,"97 14th St, Atlanta, GA 30301"
189417,AAA Batteries (4-pack),2,2.99,04/11/19 01:28,"507 Cherry St, San Francisco, CA 94016"
189418,USB-C Charging Cable,1,11.95,04/30/19 20:21,"642 13th St, New York City, NY 10001"
189421,27in FHD Monitor,1,149.99,04/25/19 18:56,"539 South St, San Francisco, CA 94016"
189422,AAA Batteries (4-pack),1,2.99,04/21/19 15:56,"736 12th St, San Francisco, CA 94016"
189424,Wired Headphones,1,11.99,04/18/19 20:19,"219 Hickory St, New York City, NY 10001"
189425,Google Phone,1,600,04/14/19 22:06,"581 Park St, Atlanta, GA 30301"
189426,AA Batteries (4-pack),1,3.84,04/13/19 18:05,"593 5th St, Los Angeles, CA 90001"
189427,Wired Headphones,1,11.99,04/27/19 20:01,"587 Willow St, San Francisco, CA 94016"
189428,34in Ultrawide Monitor,1,379.99,04/30/19 20:01,"788 Park St, Los Angeles, CA 90001"
189430,27in FHD Monitor,1,149.99,04/10/19 20:13,"241 Wilson St, Boston, MA 02215"
189432,Lightning Charging Cable,1,14.95,04/26/19 21:15,"318 Hill St, Los Angeles, CA 90001"
189433,Wired Headphones,1,11.99,04/11/19 17:39,"460 9th St, San Francisco, CA 94016"
189434,Bose SoundSport Headphones,1,99.99,04/22/19 05:38,"777 Hill St, Atlanta, GA 30301"
189436,iPhone,1,700,04/15/19 10:08,"332 Sunset St, Boston, MA 02215"
189437,Flatscreen TV,1,300,04/15/19 13:16,"950 Willow St, Dallas, TX 75001"
189438,Lightning Charging Cable,1,14.95,04/22/19 22:35,"530 Dogwood St, Boston, MA 02215"
189440,USB-C Charging Cable,2,11.95,04/14/19 19:33,"859 West St, Boston, MA 02215"
189441,Wired Headphones,1,11.99,04/27/19 09:16,"759 Johnson St, San Francisco, CA 94016"
189444,Wired Headphones,2,11.99,04/26/19 14:14,"660 Sunset St, Boston, MA 02215"
189445,Apple Airpods Headphones,1,150,04/13/19 11:03,"343 Johnson St, Seattle, WA 98101"
189448,Lightning Charging Cable,1,14.95,04/11/19 19:07,"200 4th St, Austin, TX 73301"
189449,34in Ultrawide Monitor,1,379.99,04/28/19 11:31,"29 Jefferson St, San Francisco, CA 94016"
189450,Wired Headphones,1,11.99,04/27/19 13:54,"477 Hill St, San Francisco, CA 94016"
189451,Lightning Charging Cable,1,14.95,04/15/19 21:29,"501 Meadow St, San Francisco, CA 94016"
189452,AAA Batteries (4-pack),2,2.99,04/22/19 19:55,"599 North St, San Francisco, CA 94016"
189453,Lightning Charging Cable,1,14.95,04/10/19 13:51,"350 Wilson St, San Francisco, CA 94016"
189454,Lightning Charging Cable,1,14.95,04/26/19 00:10,"638 Adams St, Boston, MA 02215"
189457,iPhone,1,700,04/22/19 14:23,"649 South St, San Francisco, CA 94016"
189457,Wired Headphones,1,11.99,04/22/19 14:23,"649 South St, San Francisco, CA 94016"
189458,iPhone,1,700,04/14/19 23:48,"297 11th St, San Francisco, CA 94016"
189459,USB-C Charging Cable,1,11.95,04/28/19 16:59,"195 14th St, Los Angeles, CA 90001"
189460,AAA Batteries (4-pack),1,2.99,04/12/19 15:39,"681 Spruce St, New York City, NY 10001"
189461,Vareebadd Phone,1,400,04/21/19 16:17,"560 River St, New York City, NY 10001"
189462,Wired Headphones,1,11.99,04/28/19 22:57,"4 Adams St, San Francisco, CA 94016"
189463,34in Ultrawide Monitor,1,379.99,04/25/19 11:51,"853 Dogwood St, Los Angeles, CA 90001"
189464,AA Batteries (4-pack),1,3.84,04/14/19 20:35,"454 Chestnut St, Portland, OR 97035"
189465,Vareebadd Phone,1,400,04/26/19 18:30,"3 Willow St, Boston, MA 02215"
189467,AA Batteries (4-pack),1,3.84,04/21/19 19:09,"371 13th St, Dallas, TX 75001"
189469,Macbook Pro Laptop,1,1700,04/11/19 22:12,"282 Ridge St, Austin, TX 73301"
189470,USB-C Charging Cable,2,11.95,04/13/19 14:04,"155 Cherry St, Seattle, WA 98101"
189471,Wired Headphones,1,11.99,04/12/19 16:34,"908 6th St, Dallas, TX 75001"
189473,iPhone,1,700,04/18/19 20:45,"952 Ridge St, New York City, NY 10001"
189475,AAA Batteries (4-pack),2,2.99,04/19/19 09:55,"297 Hickory St, Dallas, TX 75001"
189476,Lightning Charging Cable,1,14.95,04/18/19 21:31,"294 River St, San Francisco, CA 94016"
189477,Macbook Pro Laptop,1,1700,04/11/19 21:31,"445 Walnut St, New York City, NY 10001"
189478,Lightning Charging Cable,1,14.95,04/26/19 11:31,"274 Park St, Los Angeles, CA 90001"
189479,Macbook Pro Laptop,1,1700,04/12/19 03:02,"28 Jackson St, San Francisco, CA 94016"
189480,Bose SoundSport Headphones,1,99.99,04/30/19 14:36,"355 Wilson St, Portland, ME 04101"
189481,27in 4K Gaming Monitor,1,389.99,04/25/19 15:36,"552 Walnut St, Seattle, WA 98101"
189482,AA Batteries (4-pack),1,3.84,04/30/19 21:09,"554 Church St, Seattle, WA 98101"
189484,Flatscreen TV,1,300,04/25/19 15:49,"222 4th St, Seattle, WA 98101"
189485,AA Batteries (4-pack),2,3.84,04/28/19 13:37,"603 West St, Los Angeles, CA 90001"
189488,USB-C Charging Cable,1,11.95,04/10/19 22:04,"708 Hickory St, Boston, MA 02215"
189490,AA Batteries (4-pack),2,3.84,04/24/19 12:22,"798 Chestnut St, San Francisco, CA 94016"
189491,Lightning Charging Cable,1,14.95,04/11/19 14:18,"328 7th St, Los Angeles, CA 90001"
189493,20in Monitor,1,109.99,04/27/19 10:55,"237 7th St, Seattle, WA 98101"
189494,Wired Headphones,1,11.99,04/11/19 21:20,"853 10th St, San Francisco, CA 94016"
189496,ThinkPad Laptop,1,999.99,04/17/19 23:29,"242 Forest St, San Francisco, CA 94016"
189496,Lightning Charging Cable,1,14.95,04/17/19 23:29,"242 Forest St, San Francisco, CA 94016"
189497,Bose SoundSport Headphones,1,99.99,04/27/19 17:39,"696 Forest St, New York City, NY 10001"
189498,Apple Airpods Headphones,1,150,04/29/19 08:26,"107 Church St, Los Angeles, CA 90001"
189500,34in Ultrawide Monitor,1,379.99,04/26/19 15:42,"635 Jackson St, Los Angeles, CA 90001"
189501,Lightning Charging Cable,1,14.95,04/19/19 07:50,"462 14th St, Austin, TX 73301"
189502,Lightning Charging Cable,1,14.95,04/28/19 21:23,"243 Washington St, Boston, MA 02215"
189506,Lightning Charging Cable,1,14.95,04/21/19 13:10,"799 7th St, San Francisco, CA 94016"
189508,Macbook Pro Laptop,1,1700,04/14/19 10:51,"508 Hill St, San Francisco, CA 94016"
189509,AAA Batteries (4-pack),1,2.99,04/13/19 16:59,"607 Sunset St, Austin, TX 73301"
189512,27in 4K Gaming Monitor,1,389.99,04/25/19 03:29,"307 5th St, Seattle, WA 98101"
189513,USB-C Charging Cable,1,11.95,04/26/19 10:36,"4 Main St, Boston, MA 02215"
189514,Google Phone,1,600,04/12/19 22:19,"774 West St, New York City, NY 10001"
189515,Bose SoundSport Headphones,1,99.99,04/10/19 11:13,"819 Meadow St, San Francisco, CA 94016"
189517,Macbook Pro Laptop,1,1700,04/23/19 14:57,"126 Lakeview St, New York City, NY 10001"
